Conflict ID,Person ID,Activity 1,Activity 2,Location 1,Location 2,Start Time 1,End Time 1,Start Time 2,End Time 2,Overlap Start,Overlap End,Overlap Duration (minutes),Conflict Type,Severity
655,P009,Team Building,Design Review,Conference Room A,Test Lab,2025-10-22 14:15,2025-10-22 15:00,2025-10-22 14:40,2025-10-22 15:38,2025-10-22 14:40,2025-10-22 15:00,20.00,partial_overlap,Medium
656,P009,Operations Check,Requirements Analysis,Client Reception,Test Lab,2025-10-28 15:15,2025-10-28 15:45,2025-10-28 15:00,2025-10-28 15:45,2025-10-28 15:15,2025-10-28 15:45,30.00,containment,Medium
657,P009,Operations Check,Operations Check,Client Reception,Conference Room A,2025-10-28 15:15,2025-10-28 15:45,2025-10-28 15:35,2025-10-28 16:00,2025-10-28 15:35,2025-10-28 15:45,10.00,partial_overlap,Low
658,P009,Operations Check,Operations Check,Client Reception,Conference Room A,2025-10-29 16:30,2025-10-29 17:15,2025-10-29 16:15,2025-10-29 17:00,2025-10-29 16:30,2025-10-29 17:00,30.00,partial_overlap,Medium
659,P009,Training,Product Demo,Remote,Client Reception,2025-10-27 14:30,2025-10-27 15:15,2025-10-27 13:45,2025-10-27 14:45,2025-10-27 14:30,2025-10-27 14:45,15.00,partial_overlap,Medium
660,P009,Meeting,Team Building,Conference Room C,Cafe,2025-10-30 15:15,2025-10-30 16:00,2025-10-30 15:15,2025-10-30 16:00,2025-10-30 15:15,2025-10-30 16:00,45.00,containment,Medium
661,P009,Meeting,Team Building,Conference Room C,Online Meeting,2025-10-24 12:00,2025-10-24 12:30,2025-10-24 12:24,2025-10-24 13:02,2025-10-24 12:24,2025-10-24 12:30,6.00,partial_overlap,Low
662,P009,One-on-One,Project Discussion,Product Showcase,Conference Room A,2025-10-26 09:15,2025-10-26 09:45,2025-10-26 09:00,2025-10-26 09:30,2025-10-26 09:15,2025-10-26 09:30,15.00,partial_overlap,Medium
663,P009,Product Demo,Meeting,Conference Room B,Office Area 1,2025-10-28 10:00,2025-10-28 10:15,2025-10-28 09:30,2025-10-28 10:16,2025-10-28 10:00,2025-10-28 10:15,15.00,containment,Medium
664,P009,Requirements Analysis,Operations Check,Test Lab,Conference Room A,2025-10-28 15:00,2025-10-28 15:45,2025-10-28 15:35,2025-10-28 16:00,2025-10-28 15:35,2025-10-28 15:45,10.00,partial_overlap,Low
665,P009,Code Review,One-on-One,Conference Room C,R&D Center,2025-11-01 12:15,2025-11-01 12:30,2025-11-01 12:00,2025-11-01 12:45,2025-11-01 12:15,2025-11-01 12:30,15.00,containment,Medium
666,P009,Code Review,Deployment,Conference Room C,Test Lab,2025-11-01 12:15,2025-11-01 12:30,2025-11-01 12:17,2025-11-01 12:40,2025-11-01 12:17,2025-11-01 12:30,13.00,partial_overlap,Low
667,P009,Training,Requirements Analysis,Remote,Conference Room C,2025-11-05 17:15,2025-11-05 18:15,2025-11-05 17:30,2025-11-05 18:15,2025-11-05 17:30,2025-11-05 18:15,45.00,containment,Medium
668,P009,Code Review,Requirements Analysis,Test Lab,Office Area 1,2025-11-05 15:15,2025-11-05 16:45,2025-11-05 16:00,2025-11-05 16:30,2025-11-05 16:00,2025-11-05 16:30,30.00,containment,Medium
669,P009,Code Review,Brainstorming,Test Lab,R&D Center,2025-11-05 15:15,2025-11-05 16:45,2025-11-05 16:28,2025-11-05 17:09,2025-11-05 16:28,2025-11-05 16:45,17.00,partial_overlap,Medium
670,P009,One-on-One,Deployment,R&D Center,Test Lab,2025-11-01 12:00,2025-11-01 12:45,2025-11-01 12:17,2025-11-01 12:40,2025-11-01 12:17,2025-11-01 12:40,23.00,containment,Medium
671,P009,Deployment,Brainstorming,Conference Room C,Demo Hall,2025-11-10 08:15,2025-11-10 08:45,2025-11-10 08:00,2025-11-10 08:30,2025-11-10 08:15,2025-11-10 08:30,15.00,partial_overlap,Medium
672,P009,Requirements Analysis,Brainstorming,Office Area 1,R&D Center,2025-11-05 16:00,2025-11-05 16:30,2025-11-05 16:28,2025-11-05 17:09,2025-11-05 16:28,2025-11-05 16:30,2.00,partial_overlap,Low
673,P009,Training,Client Visit,Demo Hall,Product Showcase,2025-11-12 11:30,2025-11-12 12:15,2025-11-12 10:45,2025-11-12 11:45,2025-11-12 11:30,2025-11-12 11:45,15.00,partial_overlap,Medium
674,P009,Tech Sharing,Deployment,Cafe,Training Room,2025-11-09 17:15,2025-11-09 18:15,2025-11-09 17:28,2025-11-09 18:08,2025-11-09 17:28,2025-11-09 18:08,40.00,containment,Medium
675,P009,Tech Sharing,Team Building,Cafe,Conference Room A,2025-11-09 17:15,2025-11-09 18:15,2025-11-09 17:31,2025-11-09 17:59,2025-11-09 17:31,2025-11-09 17:59,28.00,containment,Medium
676,P009,Deployment,Brainstorming,Demo Hall,Conference Room A,2025-11-10 14:15,2025-11-10 15:15,2025-11-10 14:00,2025-11-10 14:45,2025-11-10 14:15,2025-11-10 14:45,30.00,partial_overlap,Medium
677,P009,Deployment,Brainstorming,Demo Hall,Test Lab,2025-11-10 14:15,2025-11-10 15:15,2025-11-10 14:06,2025-11-10 14:37,2025-11-10 14:15,2025-11-10 14:37,22.00,partial_overlap,Medium
678,P009,Training,Brainstorming,Client Reception,Online Meeting,2025-11-08 10:30,2025-11-08 11:15,2025-11-08 10:48,2025-11-08 11:22,2025-11-08 10:48,2025-11-08 11:15,27.00,partial_overlap,Medium
679,P009,Training,One-on-One,Cafe,R&D Center,2025-11-15 14:15,2025-11-15 15:00,2025-11-15 14:15,2025-11-15 14:45,2025-11-15 14:15,2025-11-15 14:45,30.00,containment,Medium
680,P009,Client Visit,Design Review,Product Showcase,Online Meeting,2025-11-12 10:45,2025-11-12 11:45,2025-11-12 10:30,2025-11-12 11:15,2025-11-12 10:45,2025-11-12 11:15,30.00,partial_overlap,Medium
681,P009,Brainstorming,Brainstorming,Conference Room A,Test Lab,2025-11-10 14:00,2025-11-10 14:45,2025-11-10 14:06,2025-11-10 14:37,2025-11-10 14:06,2025-11-10 14:37,31.00,containment,Medium
682,P009,Meeting,Requirements Analysis,Cafe,Remote,2025-11-17 14:30,2025-11-17 15:00,2025-11-17 14:30,2025-11-17 14:45,2025-11-17 14:30,2025-11-17 14:45,15.00,containment,Medium
683,P009,Deployment,Team Building,Training Room,Conference Room A,2025-11-09 17:28,2025-11-09 18:08,2025-11-09 17:31,2025-11-09 17:59,2025-11-09 17:31,2025-11-09 17:59,28.00,containment,Medium
684,P009,Team Building,Training,Office Area 2,Conference Room C,2025-11-15 18:30,2025-11-15 19:00,2025-11-15 18:55,2025-11-15 19:45,2025-11-15 18:55,2025-11-15 19:00,5.00,partial_overlap,Low
685,P009,Code Review,Client Visit,Office Area 1,Demo Hall,2025-11-17 17:00,2025-11-17 17:45,2025-11-17 17:26,2025-11-17 18:01,2025-11-17 17:26,2025-11-17 17:45,19.00,partial_overlap,Medium
686,P009,Testing Acceptance,Operations Check,Cafe,Break Room,2025-11-17 11:45,2025-11-17 12:15,2025-11-17 12:00,2025-11-17 12:39,2025-11-17 12:00,2025-11-17 12:15,15.00,partial_overlap,Medium
687,P009,Client Visit,Meeting,Conference Room B,Online Meeting,2025-11-21 16:30,2025-11-21 17:15,2025-11-21 16:30,2025-11-21 17:00,2025-11-21 16:30,2025-11-21 17:00,30.00,containment,Medium
688,P009,Client Visit,Operations Check,Conference Room B,Office Area 2,2025-11-21 16:30,2025-11-21 17:15,2025-11-21 16:58,2025-11-21 17:18,2025-11-21 16:58,2025-11-21 17:15,17.00,partial_overlap,Medium
689,P009,Meeting,Team Building,Product Showcase,R&D Center,2025-11-16 12:15,2025-11-16 13:00,2025-11-16 12:41,2025-11-16 13:16,2025-11-16 12:41,2025-11-16 13:00,19.00,partial_overlap,Medium
690,P009,Deployment,Code Review,Product Showcase,Conference Room C,2025-11-18 10:00,2025-11-18 10:30,2025-11-18 09:48,2025-11-18 10:24,2025-11-18 10:00,2025-11-18 10:24,24.00,partial_overlap,Medium
691,P009,Team Building,Operations Check,Client Reception,Test Lab,2025-11-23 11:30,2025-11-23 11:45,2025-11-23 11:44,2025-11-23 12:12,2025-11-23 11:44,2025-11-23 11:45,1.00,partial_overlap,Low
692,P009,Deployment,Testing Acceptance,Training Room,Test Lab,2025-11-17 18:15,2025-11-17 19:00,2025-11-17 18:38,2025-11-17 19:30,2025-11-17 18:38,2025-11-17 19:00,22.00,partial_overlap,Medium
693,P009,Meeting,Operations Check,Online Meeting,Office Area 2,2025-11-21 16:30,2025-11-21 17:00,2025-11-21 16:58,2025-11-21 17:18,2025-11-21 16:58,2025-11-21 17:00,2.00,partial_overlap,Low
694,P009,Meeting,Client Visit,Conference Room A,Training Room,2025-11-19 14:30,2025-11-19 15:00,2025-11-19 14:30,2025-11-19 15:00,2025-11-19 14:30,2025-11-19 15:00,30.00,containment,Medium
695,P009,Meeting,Deployment,Office Area 1,Demo Hall,2025-11-24 17:00,2025-11-24 17:45,2025-11-24 17:19,2025-11-24 17:57,2025-11-24 17:19,2025-11-24 17:45,26.00,partial_overlap,Medium
696,P010,Operations Check,Testing Acceptance,Conference Room A,Online Meeting,2025-10-03 12:15,2025-10-03 13:45,2025-10-03 12:24,2025-10-03 13:18,2025-10-03 12:24,2025-10-03 13:18,54.00,containment,Medium
697,P010,Code Review,Training,Conference Room B,Test Lab,2025-10-06 11:30,2025-10-06 13:00,2025-10-06 12:00,2025-10-06 12:45,2025-10-06 12:00,2025-10-06 12:45,45.00,containment,Medium
698,P010,Brainstorming,Deployment,R&D Center,R&D Center,2025-10-05 10:30,2025-10-05 11:30,2025-10-05 10:43,2025-10-05 11:05,2025-10-05 10:43,2025-10-05 11:05,22.00,containment,Medium
699,P010,Design Review,Project Discussion,Training Room,Remote,2025-10-11 10:45,2025-10-11 11:45,2025-10-11 09:30,2025-10-11 11:00,2025-10-11 10:45,2025-10-11 11:00,15.00,partial_overlap,Medium
700,P010,Operations Check,Deployment,Cafe,Demo Hall,2025-10-17 10:00,2025-10-17 10:30,2025-10-17 10:00,2025-10-17 11:00,2025-10-17 10:00,2025-10-17 10:30,30.00,containment,Medium
701,P010,Team Building,Brainstorming,Product Showcase,Office Area 1,2025-10-15 11:45,2025-10-15 12:30,2025-10-15 11:55,2025-10-15 12:30,2025-10-15 11:55,2025-10-15 12:30,35.00,containment,Medium
702,P010,Team Building,Meeting,Product Showcase,R&D Center,2025-10-15 11:45,2025-10-15 12:30,2025-10-15 12:11,2025-10-15 12:44,2025-10-15 12:11,2025-10-15 12:30,19.00,partial_overlap,Medium
703,P010,Meeting,Training,Demo Hall,Test Lab,2025-10-15 13:30,2025-10-15 14:30,2025-10-15 14:15,2025-10-15 14:45,2025-10-15 14:15,2025-10-15 14:30,15.00,partial_overlap,Medium
704,P010,Meeting,Meeting,Demo Hall,Training Room,2025-10-15 13:30,2025-10-15 14:30,2025-10-15 13:37,2025-10-15 14:01,2025-10-15 13:37,2025-10-15 14:01,24.00,containment,Medium
705,P010,Requirements Analysis,Code Review,Office Area 2,Office Area 2,2025-10-13 09:00,2025-10-13 10:00,2025-10-13 09:21,2025-10-13 09:41,2025-10-13 09:21,2025-10-13 09:41,20.00,containment,Medium
706,P010,Deployment,Brainstorming,Product Showcase,R&D Center,2025-10-13 18:15,2025-10-13 19:15,2025-10-13 18:22,2025-10-13 19:04,2025-10-13 18:22,2025-10-13 19:04,42.00,containment,Medium
707,P010,Deployment,Project Discussion,Demo Hall,R&D Center,2025-10-17 10:00,2025-10-17 11:00,2025-10-17 10:30,2025-10-17 10:51,2025-10-17 10:30,2025-10-17 10:51,21.00,containment,Medium
708,P010,Code Review,Training,Break Room,Conference Room A,2025-10-21 15:45,2025-10-21 16:30,2025-10-21 16:07,2025-10-21 16:51,2025-10-21 16:07,2025-10-21 16:30,23.00,partial_overlap,Medium
709,P010,Product Demo,Testing Acceptance,Break Room,Remote,2025-10-18 18:30,2025-10-18 19:15,2025-10-18 18:57,2025-10-18 19:13,2025-10-18 18:57,2025-10-18 19:13,16.00,containment,Medium
710,P010,Requirements Analysis,Brainstorming,Cafe,R&D Center,2025-10-18 17:00,2025-10-18 17:30,2025-10-18 17:18,2025-10-18 17:37,2025-10-18 17:18,2025-10-18 17:30,12.00,partial_overlap,Low
711,P010,One-on-One,Design Review,Cafe,Office Area 2,2025-10-20 11:45,2025-10-20 12:30,2025-10-20 11:30,2025-10-20 12:30,2025-10-20 11:45,2025-10-20 12:30,45.00,containment,Medium
712,P010,Code Review,Brainstorming,Online Meeting,R&D Center,2025-10-18 17:30,2025-10-18 18:09,2025-10-18 17:18,2025-10-18 17:37,2025-10-18 17:30,2025-10-18 17:37,7.00,partial_overlap,Low
713,P010,Code Review,One-on-One,Online Meeting,Training Room,2025-10-18 17:30,2025-10-18 18:09,2025-10-18 17:42,2025-10-18 18:22,2025-10-18 17:42,2025-10-18 18:09,27.00,partial_overlap,Medium
714,P010,Brainstorming,Meeting,Office Area 1,R&D Center,2025-10-15 11:55,2025-10-15 12:30,2025-10-15 12:11,2025-10-15 12:44,2025-10-15 12:11,2025-10-15 12:30,19.00,partial_overlap,Medium
715,P010,Deployment,Client Visit,Cafe,Office Area 2,2025-10-24 18:00,2025-10-24 18:15,2025-10-24 18:00,2025-10-24 18:15,2025-10-24 18:00,2025-10-24 18:15,15.00,containment,Medium
716,P010,Design Review,Design Review,R&D Center,Demo Hall,2025-10-25 09:00,2025-10-25 09:45,2025-10-25 08:45,2025-10-25 09:15,2025-10-25 09:00,2025-10-25 09:15,15.00,partial_overlap,Medium
717,P010,Meeting,Meeting,Conference Room B,R&D Center,2025-10-26 08:45,2025-10-26 09:30,2025-10-26 09:15,2025-10-26 09:45,2025-10-26 09:15,2025-10-26 09:30,15.00,partial_overlap,Medium
718,P010,Training,Project Discussion,Remote,Remote,2025-10-23 14:30,2025-10-23 15:15,2025-10-23 14:58,2025-10-23 15:44,2025-10-23 14:58,2025-10-23 15:15,17.00,partial_overlap,Medium
719,P010,Project Discussion,Tech Sharing,Office Area 2,Online Meeting,2025-10-26 14:15,2025-10-26 15:00,2025-10-26 14:45,2025-10-26 15:15,2025-10-26 14:45,2025-10-26 15:00,15.00,partial_overlap,Medium
720,P010,Brainstorming,Code Review,Conference Room A,Office Area 1,2025-10-31 12:15,2025-10-31 12:45,2025-10-31 12:27,2025-10-31 13:06,2025-10-31 12:27,2025-10-31 12:45,18.00,partial_overlap,Medium
721,P010,Project Discussion,Meeting,Client Reception,Office Area 2,2025-11-04 08:00,2025-11-04 09:30,2025-11-04 08:00,2025-11-04 08:45,2025-11-04 08:00,2025-11-04 08:45,45.00,containment,Medium
722,P010,Project Discussion,Meeting,Test Lab,Product Showcase,2025-10-31 08:45,2025-10-31 09:30,2025-10-31 09:15,2025-10-31 10:13,2025-10-31 09:15,2025-10-31 09:30,15.00,partial_overlap,Medium
723,P010,One-on-One,Team Building,Conference Room A,Demo Hall,2025-10-31 18:15,2025-10-31 19:00,2025-10-31 18:41,2025-10-31 19:09,2025-10-31 18:41,2025-10-31 19:00,19.00,partial_overlap,Medium
724,P010,Brainstorming,Brainstorming,Client Reception,Office Area 1,2025-11-07 14:30,2025-11-07 15:15,2025-11-07 14:35,2025-11-07 14:52,2025-11-07 14:35,2025-11-07 14:52,17.00,containment,Medium
725,P010,Requirements Analysis,Tech Sharing,Break Room,Conference Room A,2025-11-10 15:15,2025-11-10 16:15,2025-11-10 15:15,2025-11-10 15:45,2025-11-10 15:15,2025-11-10 15:45,30.00,containment,Medium
726,P010,Project Discussion,Deployment,Training Room,Conference Room B,2025-11-11 10:30,2025-11-11 11:15,2025-11-11 10:45,2025-11-11 11:15,2025-11-11 10:45,2025-11-11 11:15,30.00,containment,Medium
727,P010,Project Discussion,Deployment,Training Room,Conference Room A,2025-11-11 10:30,2025-11-11 11:15,2025-11-11 10:30,2025-11-11 11:00,2025-11-11 10:30,2025-11-11 11:00,30.00,containment,Medium
728,P010,Project Discussion,Operations Check,Training Room,Conference Room A,2025-11-11 10:30,2025-11-11 11:15,2025-11-11 11:01,2025-11-11 11:27,2025-11-11 11:01,2025-11-11 11:15,14.00,partial_overlap,Low
729,P010,Design Review,Testing Acceptance,Training Room,Client Reception,2025-11-10 08:45,2025-11-10 09:45,2025-11-10 09:15,2025-11-10 10:15,2025-11-10 09:15,2025-11-10 09:45,30.00,partial_overlap,Medium
730,P010,Design Review,Team Building,Training Room,Remote,2025-11-10 08:45,2025-11-10 09:45,2025-11-10 09:31,2025-11-10 10:30,2025-11-10 09:31,2025-11-10 09:45,14.00,partial_overlap,Low
731,P010,Team Building,Testing Acceptance,Cafe,Remote,2025-11-09 13:00,2025-11-09 14:00,2025-11-09 12:45,2025-11-09 13:15,2025-11-09 13:00,2025-11-09 13:15,15.00,partial_overlap,Medium
732,P010,Deployment,Deployment,Conference Room B,Conference Room A,2025-11-11 10:45,2025-11-11 11:15,2025-11-11 10:30,2025-11-11 11:00,2025-11-11 10:45,2025-11-11 11:00,15.00,partial_overlap,Medium
733,P010,Deployment,Operations Check,Conference Room B,Conference Room A,2025-11-11 10:45,2025-11-11 11:15,2025-11-11 11:01,2025-11-11 11:27,2025-11-11 11:01,2025-11-11 11:15,14.00,partial_overlap,Low
734,P010,Testing Acceptance,Team Building,Client Reception,Remote,2025-11-10 09:15,2025-11-10 10:15,2025-11-10 09:31,2025-11-10 10:30,2025-11-10 09:31,2025-11-10 10:15,44.00,partial_overlap,Medium
735,P010,One-on-One,Operations Check,Break Room,Conference Room C,2025-11-13 12:15,2025-11-13 13:00,2025-11-13 12:36,2025-11-13 13:33,2025-11-13 12:36,2025-11-13 13:00,24.00,partial_overlap,Medium
736,P010,One-on-One,Testing Acceptance,Break Room,Test Lab,2025-11-13 12:15,2025-11-13 13:00,2025-11-13 11:29,2025-11-13 12:25,2025-11-13 12:15,2025-11-13 12:25,10.00,partial_overlap,Low
737,P010,Testing Acceptance,One-on-One,Test Lab,Cafe,2025-11-16 13:00,2025-11-16 13:45,2025-11-16 12:30,2025-11-16 13:15,2025-11-16 13:00,2025-11-16 13:15,15.00,partial_overlap,Medium
738,P010,Code Review,Design Review,Client Reception,Cafe,2025-11-16 10:00,2025-11-16 11:00,2025-11-16 10:00,2025-11-16 10:30,2025-11-16 10:00,2025-11-16 10:30,30.00,containment,Medium
739,P010,Code Review,Operations Check,Client Reception,Online Meeting,2025-11-16 10:00,2025-11-16 11:00,2025-11-16 10:45,2025-11-16 11:00,2025-11-16 10:45,2025-11-16 11:00,15.00,containment,Medium
740,P010,Product Demo,Operations Check,Test Lab,Client Reception,2025-11-13 15:30,2025-11-13 16:15,2025-11-13 15:46,2025-11-13 16:40,2025-11-13 15:46,2025-11-13 16:15,29.00,partial_overlap,Medium
741,P010,Product Demo,One-on-One,Test Lab,Break Room,2025-11-13 15:30,2025-11-13 16:15,2025-11-13 15:46,2025-11-13 16:07,2025-11-13 15:46,2025-11-13 16:07,21.00,containment,Medium
742,P010,Training,Code Review,Break Room,Conference Room A,2025-11-19 08:15,2025-11-19 08:45,2025-11-19 08:15,2025-11-19 08:45,2025-11-19 08:15,2025-11-19 08:45,30.00,containment,Medium
743,P010,Team Building,Client Visit,Office Area 2,Break Room,2025-11-17 10:45,2025-11-17 11:30,2025-11-17 10:52,2025-11-17 11:35,2025-11-17 10:52,2025-11-17 11:30,38.00,partial_overlap,Medium
744,P010,Team Building,Product Demo,Online Meeting,Break Room,2025-11-17 14:30,2025-11-17 15:15,2025-11-17 14:59,2025-11-17 15:56,2025-11-17 14:59,2025-11-17 15:15,16.00,partial_overlap,Medium
745,P010,Team Building,Code Review,Online Meeting,Client Reception,2025-11-17 14:30,2025-11-17 15:15,2025-11-17 14:42,2025-11-17 15:39,2025-11-17 14:42,2025-11-17 15:15,33.00,partial_overlap,Medium
746,P010,Product Demo,Brainstorming,Office Area 1,Conference Room A,2025-11-21 12:30,2025-11-21 13:15,2025-11-21 12:49,2025-11-21 13:34,2025-11-21 12:49,2025-11-21 13:15,26.00,partial_overlap,Medium
747,P010,One-on-One,Requirements Analysis,Client Reception,Product Showcase,2025-11-20 18:00,2025-11-20 18:30,2025-11-20 18:16,2025-11-20 18:42,2025-11-20 18:16,2025-11-20 18:30,14.00,partial_overlap,Low
748,P010,Product Demo,Code Review,Break Room,Client Reception,2025-11-17 14:59,2025-11-17 15:56,2025-11-17 14:42,2025-11-17 15:39,2025-11-17 14:59,2025-11-17 15:39,40.00,partial_overlap,Medium
749,P010,Operations Check,One-on-One,Client Reception,Break Room,2025-11-13 15:46,2025-11-13 16:40,2025-11-13 15:46,2025-11-13 16:07,2025-11-13 15:46,2025-11-13 16:07,21.00,containment,Medium
750,P011,Testing Acceptance,Meeting,Product Showcase,Office Area 1,2025-10-05 15:30,2025-10-05 17:00,2025-10-05 15:49,2025-10-05 16:18,2025-10-05 15:49,2025-10-05 16:18,29.00,containment,Medium
751,P011,Requirements Analysis,Project Discussion,Remote,Conference Room A,2025-10-13 09:00,2025-10-13 09:30,2025-10-13 09:06,2025-10-13 09:57,2025-10-13 09:06,2025-10-13 09:30,24.00,partial_overlap,Medium
752,P011,Team Building,Product Demo,Conference Room B,Conference Room C,2025-10-15 16:15,2025-10-15 16:45,2025-10-15 16:25,2025-10-15 16:59,2025-10-15 16:25,2025-10-15 16:45,20.00,partial_overlap,Medium
753,P011,Brainstorming,One-on-One,Demo Hall,Online Meeting,2025-10-10 14:30,2025-10-10 15:00,2025-10-10 14:59,2025-10-10 15:36,2025-10-10 14:59,2025-10-10 15:00,1.00,partial_overlap,Low
754,P011,Product Demo,One-on-One,Demo Hall,R&D Center,2025-10-17 17:15,2025-10-17 17:45,2025-10-17 16:30,2025-10-17 17:30,2025-10-17 17:15,2025-10-17 17:30,15.00,partial_overlap,Medium
755,P011,Client Visit,Meeting,Demo Hall,Client Reception,2025-10-15 18:00,2025-10-15 19:00,2025-10-15 17:30,2025-10-15 18:15,2025-10-15 18:00,2025-10-15 18:15,15.00,partial_overlap,Medium
756,P011,Project Discussion,Testing Acceptance,Training Room,Client Reception,2025-10-18 13:30,2025-10-18 14:15,2025-10-18 13:30,2025-10-18 14:15,2025-10-18 13:30,2025-10-18 14:15,45.00,containment,Medium
757,P011,Training,Client Visit,Demo Hall,Remote,2025-10-18 15:15,2025-10-18 16:00,2025-10-18 15:15,2025-10-18 15:45,2025-10-18 15:15,2025-10-18 15:45,30.00,containment,Medium
758,P011,Training,Brainstorming,Demo Hall,Product Showcase,2025-10-18 15:15,2025-10-18 16:00,2025-10-18 14:45,2025-10-18 15:30,2025-10-18 15:15,2025-10-18 15:30,15.00,partial_overlap,Medium
759,P011,Team Building,Brainstorming,Online Meeting,Product Showcase,2025-10-16 10:00,2025-10-16 10:30,2025-10-16 10:17,2025-10-16 11:10,2025-10-16 10:17,2025-10-16 10:30,13.00,partial_overlap,Low
760,P011,Team Building,Client Visit,R&D Center,Break Room,2025-10-19 14:45,2025-10-19 15:15,2025-10-19 15:00,2025-10-19 15:30,2025-10-19 15:00,2025-10-19 15:15,15.00,partial_overlap,Medium
761,P011,Project Discussion,Training,R&D Center,Office Area 2,2025-10-22 11:45,2025-10-22 12:15,2025-10-22 12:01,2025-10-22 13:00,2025-10-22 12:01,2025-10-22 12:15,14.00,partial_overlap,Low
